having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,port,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,age_of_domain,DNSRecord,web_traffic,Page_Rank,Google_Index,Links_pointing_to_page,Statistical_report,prob_positive_class,pred_label,decision_type,rules_triggered
-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.999999809046234,1,model_only,Suspicious anchor URLs
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,0.053138585768083474,0,model_only,"IP address used,Invalid SSL,Suspicious anchor URLs"
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.7948576077371491,1,model_only,IP address used
1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.009314478440953558,0,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.9973040302671761,1,model_only,IP address used
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.9946098154901578,1,model_only,"IP address used,Suspicious anchor URLs"
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.998266675291803,1,model_only,IP address used
1.0,-1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.999546830636619,1,model_only,"IP address used,Invalid SSL,Suspicious anchor URLs,Hyphen in domain"
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.9956908150086159,1,model_only,"IP address used,Suspicious anchor URLs"
-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.9999702794533075,1,model_only,Suspicious anchor URLs
-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.9999999716191367,1,model_only,"Suspicious anchor URLs,Hyphen in domain"
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.00011034073353966894,0,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.00011189595255116618,0,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.0860325989452172,0,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,0.9999999924149532,1,model_only,"IP address used,Suspicious anchor URLs,Hyphen in domain"
1.0,-1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.9999995597299994,1,model_only,"IP address used,Invalid SSL,Suspicious anchor URLs,Hyphen in domain"
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,0.7817810898467891,1,model_only,IP address used
-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.9999914716796231,1,model_only,
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.12580257946158288,0,model_only,"IP address used,Invalid SSL"
-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.9999999530111179,1,model_only,Suspicious anchor URLs
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0,0.8278611795327161,1,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,1.3500654800093536e-05,0,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.5472649110402046e-05,0,model_only,IP address used
1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0,0.9999997600543152,1,model_only,"IP address used,Suspicious anchor URLs,Hyphen in domain"
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0,0.9995325891038468,1,model_only,"IP address used,Suspicious anchor URLs"
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.00023263077949486376,0,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.9999994086386371,1,model_only,"IP address used,Suspicious anchor URLs"
1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.9979577283248485,1,model_only,"IP address used,Suspicious anchor URLs"
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.07287823334341083,0,model_only,IP address used
1.0,-1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,0.9990700520177643,1,model_only,"IP address used,Invalid SSL,Hyphen in domain"
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.004251433468780358,0,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,0.9999985081132717,1,model_only,"IP address used,Suspicious anchor URLs,Hyphen in domain"
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,5.6081193489927484e-09,0,model_only,"IP address used,Invalid SSL"
-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.9999921139744853,1,model_only,
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.06373959188171632,0,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,0.0,1.0,9.740070946575467e-05,0,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.012586572439411822,0,model_only,"IP address used,Invalid SSL"
-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,8.214653981121126e-09,0,model_only,Invalid SSL
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.4353610783639592e-07,0,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.9988468759487628,1,model_only,IP address used
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,-1.0,9.091264075875418e-09,0,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.9999949923997077,1,model_only,"IP address used,Invalid SSL,Suspicious anchor URLs,Hyphen in domain"
1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.9999863037375732,1,model_only,"IP address used,Suspicious anchor URLs,Hyphen in domain"
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.21646060658059615,1,rule_override,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.0020038192232961233,0,model_only,IP address used
-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.9999090746979413,1,model_only,
1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0007348992981115659,0,model_only,IP address used
1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,5.796922264211994e-07,0,model_only,IP address used
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.9999999993770853,1,model_only,"IP address used,Hyphen in domain"
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.049892654689521844,0,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.003584273599577652,0,model_only,"IP address used,Invalid SSL"
-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.9999968705400115,1,model_only,
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.2783229889610915,1,rule_override,IP address used
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.9754197294453525,1,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,3.4479417609107696e-06,0,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,0.0018343106920115802,0,model_only,IP address used
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.9996151018238284,1,model_only,"IP address used,Suspicious anchor URLs"
1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,1.7114025218288847e-07,0,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,0.9989203465956976,1,model_only,"IP address used,Suspicious anchor URLs"
1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,-1.0,0.9992381296028459,1,model_only,IP address used
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.02785252755495035,0,model_only,"IP address used,Invalid SSL"
-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,8.734340540025511e-11,0,model_only,Invalid SSL
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,8.592824468518949e-06,0,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.9992450727021307,1,model_only,IP address used
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.003584273599577652,0,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,9.897867108955755e-05,0,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0068215385653660225,0,model_only,IP address used
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.009531373792646751,0,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.6884825221971096,1,model_only,IP address used
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9999860992622182,1,model_only,"IP address used,Suspicious anchor URLs"
-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.9999719760390983,1,model_only,
1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0,0.998148514704935,1,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,3.203695347140719e-09,0,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.9999999949129252,1,model_only,"IP address used,Suspicious anchor URLs,Hyphen in domain"
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.6232176463530269,1,model_only,IP address used
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9994609643862038,1,model_only,IP address used
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.6161251607627457,1,model_only,IP address used
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.0008775374992370802,0,model_only,IP address used
1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0,0.9993343529704523,1,model_only,"IP address used,Suspicious anchor URLs"
-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.9999914716796231,1,model_only,
-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.999952332200375,1,model_only,
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.07648382289242431,0,model_only,IP address used
1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.9999829633480779,1,model_only,IP address used
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0,0.9966537739074882,1,model_only,IP address used
1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.9919582041131499,1,model_only,"IP address used,Invalid SSL,Suspicious anchor URLs"
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.020892344694018766,0,model_only,"IP address used,Invalid SSL"
1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9999541043254069,1,model_only,"IP address used,Suspicious anchor URLs"
